"dte_day","season","yr","week_day","hr","riders","price","cogs","revenue","profit"
"2021-12-31",1,0,6,3,"registered","3.99","1.24","67.83","66.59"
"2021-12-31",1,0,6,4,"registered","3.99","1.24","35.91","34.67"
"2021-12-31",1,0,6,5,"registered","3.99","1.24","0.00","-1.24"
"2021-12-31",1,0,6,6,"registered","3.99","1.24","19.95","18.71"
"2021-12-31",1,0,6,7,"registered","3.99","1.24","51.87","50.63"
"2021-12-31",1,0,6,8,"registered","3.99","1.24","167.58","166.34"
"2021-12-31",1,0,6,9,"registered","3.99","1.24","287.28","286.04"
"2021-12-31",1,0,6,10,"registered","3.99","1.24","430.92","429.68"
"2021-12-31",1,0,6,11,"registered","3.99","1.24","606.48","605.24"
"2021-12-31",1,0,6,12,"registered","3.99","1.24","718.20","716.96"
"2021-12-31",1,0,6,13,"registered","3.99","1.24","817.95","816.71"
"2021-12-31",1,0,6,14,"registered","3.99","1.24","738.15","736.91"
"2021-12-31",1,0,6,15,"registered","3.99","1.24","654.36","653.12"
"2021-12-31",1,0,6,16,"registered","3.99","1.24","570.57","569.33"
"2021-12-31",1,0,6,17,"registered","3.99","1.24","402.99","401.75"
"2021-12-31",1,0,6,18,"registered","3.99","1.24","319.20","317.96"
"2021-12-31",1,0,6,19,"registered","3.99","1.24","291.27","290.03"
"2021-12-31",1,0,6,20,"registered","3.99","1.24","251.37","250.13"
"2021-12-31",1,0,6,21,"registered","3.99","1.24","199.50","198.26"
"2021-12-31",1,0,6,22,"registered","3.99","1.24","143.64","142.40"
"2021-12-31",1,0,6,23,"registered","3.99","1.24","107.73","106.49"
"2022-01-01",1,1,0,0,"casual","4.99","1.56","24.95","23.39"
"2022-01-01",1,1,0,1,"casual","4.99","1.56","74.85","73.29"
"2022-01-01",1,1,0,2,"casual","4.99","1.56","79.84","78.28"
"2022-01-01",1,1,0,3,"casual","4.99","1.56","54.89","53.33"
"2022-01-01",1,1,0,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-01",1,1,0,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-01",1,1,0,6,"casual","4.99","1.56","4.99","3.43"
"2022-01-01",1,1,0,7,"casual","4.99","1.56","4.99","3.43"
"2022-01-01",1,1,0,8,"casual","4.99","1.56","19.96","18.40"
"2022-01-01",1,1,0,9,"casual","4.99","1.56","64.87","63.31"
"2022-01-01",1,1,0,10,"casual","4.99","1.56","89.82","88.26"
"2022-01-01",1,1,0,11,"casual","4.99","1.56","199.60","198.04"
"2022-01-01",1,1,0,12,"casual","4.99","1.56","289.42","287.86"
"2022-01-01",1,1,0,13,"casual","4.99","1.56","409.18","407.62"
"2022-01-01",1,1,0,14,"casual","4.99","1.56","598.80","597.24"
"2022-01-01",1,1,0,15,"casual","4.99","1.56","503.99","502.43"
"2022-01-01",1,1,0,16,"casual","4.99","1.56","339.32","337.76"
"2022-01-01",1,1,0,17,"casual","4.99","1.56","179.64","178.08"
"2022-01-01",1,1,0,18,"casual","4.99","1.56","124.75","123.19"
"2022-01-01",1,1,0,19,"casual","4.99","1.56","99.80","98.24"
"2022-01-01",1,1,0,20,"casual","4.99","1.56","124.75","123.19"
"2022-01-01",1,1,0,21,"casual","4.99","1.56","49.90","48.34"
"2022-01-01",1,1,0,22,"casual","4.99","1.56","64.87","63.31"
"2022-01-01",1,1,0,23,"casual","4.99","1.56","19.96","18.40"
"2022-01-02",1,1,1,0,"casual","4.99","1.56","39.92","38.36"
"2022-01-02",1,1,1,1,"casual","4.99","1.56","4.99","3.43"
"2022-01-02",1,1,1,2,"casual","4.99","1.56","4.99","3.43"
"2022-01-02",1,1,1,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-02",1,1,1,5,"casual","4.99","1.56","4.99","3.43"
"2022-01-02",1,1,1,6,"casual","4.99","1.56","0.00","-1.56"
"2022-01-02",1,1,1,7,"casual","4.99","1.56","0.00","-1.56"
"2022-01-02",1,1,1,8,"casual","4.99","1.56","9.98","8.42"
"2022-01-02",1,1,1,9,"casual","4.99","1.56","74.85","73.29"
"2022-01-02",1,1,1,10,"casual","4.99","1.56","99.80","98.24"
"2022-01-02",1,1,1,11,"casual","4.99","1.56","164.67","163.11"
"2022-01-02",1,1,1,12,"casual","4.99","1.56","204.59","203.03"
"2022-01-02",1,1,1,13,"casual","4.99","1.56","129.74","128.18"
"2022-01-02",1,1,1,14,"casual","4.99","1.56","49.90","48.34"
"2022-01-02",1,1,1,15,"casual","4.99","1.56","144.71","143.15"
"2022-01-02",1,1,1,16,"casual","4.99","1.56","49.90","48.34"
"2022-01-02",1,1,1,17,"casual","4.99","1.56","84.83","83.27"
"2022-01-02",1,1,1,18,"casual","4.99","1.56","64.87","63.31"
"2022-01-02",1,1,1,19,"casual","4.99","1.56","19.96","18.40"
"2022-01-02",1,1,1,20,"casual","4.99","1.56","24.95","23.39"
"2022-01-02",1,1,1,21,"casual","4.99","1.56","14.97","13.41"
"2022-01-02",1,1,1,22,"casual","4.99","1.56","14.97","13.41"
"2022-01-02",1,1,1,23,"casual","4.99","1.56","9.98","8.42"
"2022-01-03",1,1,2,0,"casual","4.99","1.56","0.00","-1.56"
"2022-01-03",1,1,2,1,"casual","4.99","1.56","4.99","3.43"
"2022-01-03",1,1,2,2,"casual","4.99","1.56","0.00","-1.56"
"2022-01-03",1,1,2,3,"casual","4.99","1.56","0.00","-1.56"
"2022-01-03",1,1,2,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-03",1,1,2,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-03",1,1,2,6,"casual","4.99","1.56","19.96","18.40"
"2022-01-03",1,1,2,7,"casual","4.99","1.56","9.98","8.42"
"2022-01-03",1,1,2,8,"casual","4.99","1.56","24.95","23.39"
"2022-01-03",1,1,2,9,"casual","4.99","1.56","39.92","38.36"
"2022-01-03",1,1,2,10,"casual","4.99","1.56","24.95","23.39"
"2022-01-03",1,1,2,11,"casual","4.99","1.56","59.88","58.32"
"2022-01-03",1,1,2,12,"casual","4.99","1.56","19.96","18.40"
"2022-01-03",1,1,2,13,"casual","4.99","1.56","24.95","23.39"
"2022-01-03",1,1,2,14,"casual","4.99","1.56","34.93","33.37"
"2022-01-03",1,1,2,15,"casual","4.99","1.56","44.91","43.35"
"2022-01-03",1,1,2,16,"casual","4.99","1.56","34.93","33.37"
"2022-01-03",1,1,2,17,"casual","4.99","1.56","19.96","18.40"
"2022-01-03",1,1,2,18,"casual","4.99","1.56","49.90","48.34"
"2022-01-03",1,1,2,19,"casual","4.99","1.56","19.96","18.40"
"2022-01-03",1,1,2,20,"casual","4.99","1.56","0.00","-1.56"
"2022-01-03",1,1,2,21,"casual","4.99","1.56","9.98","8.42"
"2022-01-03",1,1,2,22,"casual","4.99","1.56","0.00","-1.56"
"2022-01-03",1,1,2,23,"casual","4.99","1.56","0.00","-1.56"
"2022-01-04",1,1,3,0,"casual","4.99","1.56","0.00","-1.56"
"2022-01-04",1,1,3,1,"casual","4.99","1.56","0.00","-1.56"
"2022-01-04",1,1,3,2,"casual","4.99","1.56","0.00","-1.56"
"2022-01-04",1,1,3,3,"casual","4.99","1.56","0.00","-1.56"
"2022-01-04",1,1,3,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-04",1,1,3,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-04",1,1,3,6,"casual","4.99","1.56","0.00","-1.56"
"2022-01-04",1,1,3,7,"casual","4.99","1.56","4.99","3.43"
"2022-01-04",1,1,3,8,"casual","4.99","1.56","24.95","23.39"
"2022-01-04",1,1,3,9,"casual","4.99","1.56","34.93","33.37"
"2022-01-04",1,1,3,10,"casual","4.99","1.56","34.93","33.37"
"2022-01-04",1,1,3,11,"casual","4.99","1.56","29.94","28.38"
"2022-01-04",1,1,3,12,"casual","4.99","1.56","44.91","43.35"
"2022-01-04",1,1,3,13,"casual","4.99","1.56","44.91","43.35"
"2022-01-04",1,1,3,14,"casual","4.99","1.56","29.94","28.38"
"2022-01-04",1,1,3,15,"casual","4.99","1.56","44.91","43.35"
"2022-01-04",1,1,3,16,"casual","4.99","1.56","39.92","38.36"
"2022-01-04",1,1,3,17,"casual","4.99","1.56","44.91","43.35"
"2022-01-04",1,1,3,18,"casual","4.99","1.56","44.91","43.35"
"2022-01-04",1,1,3,19,"casual","4.99","1.56","9.98","8.42"
"2022-01-04",1,1,3,20,"casual","4.99","1.56","9.98","8.42"
"2022-01-04",1,1,3,21,"casual","4.99","1.56","9.98","8.42"
"2022-01-04",1,1,3,22,"casual","4.99","1.56","19.96","18.40"
"2022-01-04",1,1,3,23,"casual","4.99","1.56","0.00","-1.56"
"2022-01-05",1,1,4,0,"casual","4.99","1.56","4.99","3.43"
"2022-01-05",1,1,4,1,"casual","4.99","1.56","0.00","-1.56"
"2022-01-05",1,1,4,2,"casual","4.99","1.56","0.00","-1.56"
"2022-01-05",1,1,4,3,"casual","4.99","1.56","0.00","-1.56"
"2022-01-05",1,1,4,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-05",1,1,4,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-05",1,1,4,6,"casual","4.99","1.56","0.00","-1.56"
"2022-01-05",1,1,4,7,"casual","4.99","1.56","14.97","13.41"
"2022-01-05",1,1,4,8,"casual","4.99","1.56","54.89","53.33"
"2022-01-05",1,1,4,9,"casual","4.99","1.56","34.93","33.37"
"2022-01-05",1,1,4,10,"casual","4.99","1.56","24.95","23.39"
"2022-01-05",1,1,4,11,"casual","4.99","1.56","29.94","28.38"
"2022-01-05",1,1,4,12,"casual","4.99","1.56","29.94","28.38"
"2022-01-05",1,1,4,13,"casual","4.99","1.56","29.94","28.38"
"2022-01-05",1,1,4,14,"casual","4.99","1.56","64.87","63.31"
"2022-01-05",1,1,4,15,"casual","4.99","1.56","29.94","28.38"
"2022-01-05",1,1,4,16,"casual","4.99","1.56","94.81","93.25"
"2022-01-05",1,1,4,17,"casual","4.99","1.56","94.81","93.25"
"2022-01-05",1,1,4,18,"casual","4.99","1.56","44.91","43.35"
"2022-01-05",1,1,4,19,"casual","4.99","1.56","49.90","48.34"
"2022-01-05",1,1,4,20,"casual","4.99","1.56","24.95","23.39"
"2022-01-05",1,1,4,21,"casual","4.99","1.56","44.91","43.35"
"2022-01-05",1,1,4,22,"casual","4.99","1.56","4.99","3.43"
"2022-01-05",1,1,4,23,"casual","4.99","1.56","19.96","18.40"
"2022-01-06",1,1,5,0,"casual","4.99","1.56","4.99","3.43"
"2022-01-06",1,1,5,1,"casual","4.99","1.56","9.98","8.42"
"2022-01-06",1,1,5,2,"casual","4.99","1.56","9.98","8.42"
"2022-01-06",1,1,5,3,"casual","4.99","1.56","4.99","3.43"
"2022-01-06",1,1,5,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-06",1,1,5,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-06",1,1,5,6,"casual","4.99","1.56","4.99","3.43"
"2022-01-06",1,1,5,7,"casual","4.99","1.56","19.96","18.40"
"2022-01-06",1,1,5,8,"casual","4.99","1.56","54.89","53.33"
"2022-01-06",1,1,5,9,"casual","4.99","1.56","19.96","18.40"
"2022-01-06",1,1,5,10,"casual","4.99","1.56","69.86","68.30"
"2022-01-06",1,1,5,11,"casual","4.99","1.56","39.92","38.36"
"2022-01-06",1,1,5,12,"casual","4.99","1.56","114.77","113.21"
"2022-01-06",1,1,5,13,"casual","4.99","1.56","79.84","78.28"
"2022-01-06",1,1,5,14,"casual","4.99","1.56","129.74","128.18"
"2022-01-06",1,1,5,15,"casual","4.99","1.56","219.56","218.00"
"2022-01-06",1,1,5,16,"casual","4.99","1.56","174.65","173.09"
"2022-01-06",1,1,5,17,"casual","4.99","1.56","99.80","98.24"
"2022-01-06",1,1,5,18,"casual","4.99","1.56","139.72","138.16"
"2022-01-06",1,1,5,19,"casual","4.99","1.56","54.89","53.33"
"2022-01-06",1,1,5,20,"casual","4.99","1.56","69.86","68.30"
"2022-01-06",1,1,5,21,"casual","4.99","1.56","84.83","83.27"
"2022-01-06",1,1,5,22,"casual","4.99","1.56","59.88","58.32"
"2022-01-06",1,1,5,23,"casual","4.99","1.56","64.87","63.31"
"2022-01-07",1,1,6,0,"casual","4.99","1.56","9.98","8.42"
"2022-01-07",1,1,6,1,"casual","4.99","1.56","29.94","28.38"
"2022-01-07",1,1,6,2,"casual","4.99","1.56","9.98","8.42"
"2022-01-07",1,1,6,3,"casual","4.99","1.56","4.99","3.43"
"2022-01-07",1,1,6,4,"casual","4.99","1.56","4.99","3.43"
"2022-01-07",1,1,6,5,"casual","4.99","1.56","9.98","8.42"
"2022-01-07",1,1,6,6,"casual","4.99","1.56","0.00","-1.56"
"2022-01-07",1,1,6,7,"casual","4.99","1.56","0.00","-1.56"
"2022-01-07",1,1,6,8,"casual","4.99","1.56","0.00","-1.56"
"2022-01-07",1,1,6,9,"casual","4.99","1.56","69.86","68.30"
"2022-01-07",1,1,6,10,"casual","4.99","1.56","214.57","213.01"
"2022-01-07",1,1,6,11,"casual","4.99","1.56","369.26","367.70"
"2022-01-07",1,1,6,12,"casual","4.99","1.56","499.00","497.44"
"2022-01-07",1,1,6,13,"casual","4.99","1.56","743.51","741.95"
"2022-01-07",1,1,6,14,"casual","4.99","1.56","778.44","776.88"
"2022-01-07",1,1,6,15,"casual","4.99","1.56","658.68","657.12"
"2022-01-07",1,1,6,16,"casual","4.99","1.56","663.67","662.11"
"2022-01-07",1,1,6,17,"casual","4.99","1.56","434.13","432.57"
"2022-01-07",1,1,6,18,"casual","4.99","1.56","244.51","242.95"
"2022-01-07",1,1,6,19,"casual","4.99","1.56","219.56","218.00"
"2022-01-07",1,1,6,20,"casual","4.99","1.56","104.79","103.23"
"2022-01-07",1,1,6,21,"casual","4.99","1.56","109.78","108.22"
"2022-01-07",1,1,6,22,"casual","4.99","1.56","79.84","78.28"
"2022-01-07",1,1,6,23,"casual","4.99","1.56","79.84","78.28"
"2022-01-08",1,1,0,0,"casual","4.99","1.56","69.86","68.30"
"2022-01-08",1,1,0,1,"casual","4.99","1.56","49.90","48.34"
"2022-01-08",1,1,0,2,"casual","4.99","1.56","49.90","48.34"
"2022-01-08",1,1,0,3,"casual","4.99","1.56","29.94","28.38"
"2022-01-08",1,1,0,4,"casual","4.99","1.56","9.98","8.42"
"2022-01-08",1,1,0,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-08",1,1,0,6,"casual","4.99","1.56","0.00","-1.56"
"2022-01-08",1,1,0,7,"casual","4.99","1.56","4.99","3.43"
"2022-01-08",1,1,0,8,"casual","4.99","1.56","19.96","18.40"
"2022-01-08",1,1,0,9,"casual","4.99","1.56","114.77","113.21"
"2022-01-08",1,1,0,10,"casual","4.99","1.56","134.73","133.17"
"2022-01-08",1,1,0,11,"casual","4.99","1.56","274.45","272.89"
"2022-01-08",1,1,0,12,"casual","4.99","1.56","389.22","387.66"
"2022-01-08",1,1,0,13,"casual","4.99","1.56","384.23","382.67"
"2022-01-08",1,1,0,14,"casual","4.99","1.56","374.25","372.69"
"2022-01-08",1,1,0,15,"casual","4.99","1.56","444.11","442.55"
"2022-01-08",1,1,0,16,"casual","4.99","1.56","289.42","287.86"
"2022-01-08",1,1,0,17,"casual","4.99","1.56","109.78","108.22"
"2022-01-08",1,1,0,18,"casual","4.99","1.56","94.81","93.25"
"2022-01-08",1,1,0,19,"casual","4.99","1.56","39.92","38.36"
"2022-01-08",1,1,0,20,"casual","4.99","1.56","34.93","33.37"
"2022-01-08",1,1,0,21,"casual","4.99","1.56","49.90","48.34"
"2022-01-08",1,1,0,22,"casual","4.99","1.56","19.96","18.40"
"2022-01-08",1,1,0,23,"casual","4.99","1.56","0.00","-1.56"
"2022-01-09",1,1,1,0,"casual","4.99","1.56","14.97","13.41"
"2022-01-09",1,1,1,1,"casual","4.99","1.56","4.99","3.43"
"2022-01-09",1,1,1,2,"casual","4.99","1.56","9.98","8.42"
"2022-01-09",1,1,1,3,"casual","4.99","1.56","0.00","-1.56"
"2022-01-09",1,1,1,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-09",1,1,1,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-09",1,1,1,6,"casual","4.99","1.56","14.97","13.41"
"2022-01-09",1,1,1,7,"casual","4.99","1.56","4.99","3.43"
"2022-01-09",1,1,1,8,"casual","4.99","1.56","64.87","63.31"
"2022-01-09",1,1,1,9,"casual","4.99","1.56","44.91","43.35"
"2022-01-09",1,1,1,10,"casual","4.99","1.56","64.87","63.31"
"2022-01-09",1,1,1,11,"casual","4.99","1.56","29.94","28.38"
"2022-01-09",1,1,1,12,"casual","4.99","1.56","49.90","48.34"
"2022-01-09",1,1,1,13,"casual","4.99","1.56","14.97","13.41"
"2022-01-09",1,1,1,14,"casual","4.99","1.56","24.95","23.39"
"2022-01-09",1,1,1,15,"casual","4.99","1.56","24.95","23.39"
"2022-01-09",1,1,1,16,"casual","4.99","1.56","14.97","13.41"
"2022-01-09",1,1,1,17,"casual","4.99","1.56","24.95","23.39"
"2022-01-09",1,1,1,18,"casual","4.99","1.56","29.94","28.38"
"2022-01-09",1,1,1,19,"casual","4.99","1.56","14.97","13.41"
"2022-01-09",1,1,1,20,"casual","4.99","1.56","24.95","23.39"
"2022-01-09",1,1,1,21,"casual","4.99","1.56","4.99","3.43"
"2022-01-09",1,1,1,22,"casual","4.99","1.56","39.92","38.36"
"2022-01-09",1,1,1,23,"casual","4.99","1.56","4.99","3.43"
"2022-01-10",1,1,2,0,"casual","4.99","1.56","0.00","-1.56"
"2022-01-10",1,1,2,1,"casual","4.99","1.56","9.98","8.42"
"2022-01-10",1,1,2,2,"casual","4.99","1.56","9.98","8.42"
"2022-01-10",1,1,2,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-10",1,1,2,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-10",1,1,2,6,"casual","4.99","1.56","0.00","-1.56"
"2022-01-10",1,1,2,7,"casual","4.99","1.56","14.97","13.41"
"2022-01-10",1,1,2,8,"casual","4.99","1.56","29.94","28.38"
"2022-01-10",1,1,2,9,"casual","4.99","1.56","54.89","53.33"
"2022-01-10",1,1,2,10,"casual","4.99","1.56","14.97","13.41"
"2022-01-10",1,1,2,11,"casual","4.99","1.56","39.92","38.36"
"2022-01-10",1,1,2,12,"casual","4.99","1.56","64.87","63.31"
"2022-01-10",1,1,2,13,"casual","4.99","1.56","74.85","73.29"
"2022-01-10",1,1,2,14,"casual","4.99","1.56","49.90","48.34"
"2022-01-10",1,1,2,15,"casual","4.99","1.56","84.83","83.27"
"2022-01-10",1,1,2,16,"casual","4.99","1.56","74.85","73.29"
"2022-01-10",1,1,2,17,"casual","4.99","1.56","69.86","68.30"
"2022-01-10",1,1,2,18,"casual","4.99","1.56","64.87","63.31"
"2022-01-10",1,1,2,19,"casual","4.99","1.56","54.89","53.33"
"2022-01-10",1,1,2,20,"casual","4.99","1.56","49.90","48.34"
"2022-01-10",1,1,2,21,"casual","4.99","1.56","34.93","33.37"
"2022-01-10",1,1,2,22,"casual","4.99","1.56","49.90","48.34"
"2022-01-10",1,1,2,23,"casual","4.99","1.56","14.97","13.41"
"2022-01-11",1,1,3,0,"casual","4.99","1.56","9.98","8.42"
"2022-01-11",1,1,3,1,"casual","4.99","1.56","4.99","3.43"
"2022-01-11",1,1,3,2,"casual","4.99","1.56","0.00","-1.56"
"2022-01-11",1,1,3,3,"casual","4.99","1.56","0.00","-1.56"
"2022-01-11",1,1,3,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-11",1,1,3,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-11",1,1,3,6,"casual","4.99","1.56","9.98","8.42"
"2022-01-11",1,1,3,7,"casual","4.99","1.56","44.91","43.35"
"2022-01-11",1,1,3,8,"casual","4.99","1.56","54.89","53.33"
"2022-01-11",1,1,3,9,"casual","4.99","1.56","34.93","33.37"
"2022-01-11",1,1,3,10,"casual","4.99","1.56","64.87","63.31"
"2022-01-11",1,1,3,11,"casual","4.99","1.56","44.91","43.35"
"2022-01-11",1,1,3,12,"casual","4.99","1.56","19.96","18.40"
"2022-01-11",1,1,3,13,"casual","4.99","1.56","39.92","38.36"
"2022-01-11",1,1,3,14,"casual","4.99","1.56","14.97","13.41"
"2022-01-11",1,1,3,15,"casual","4.99","1.56","29.94","28.38"
"2022-01-11",1,1,3,16,"casual","4.99","1.56","29.94","28.38"
"2022-01-11",1,1,3,17,"casual","4.99","1.56","29.94","28.38"
"2022-01-11",1,1,3,18,"casual","4.99","1.56","9.98","8.42"
"2022-01-11",1,1,3,19,"casual","4.99","1.56","4.99","3.43"
"2022-01-11",1,1,3,20,"casual","4.99","1.56","9.98","8.42"
"2022-01-11",1,1,3,21,"casual","4.99","1.56","0.00","-1.56"
"2022-01-11",1,1,3,22,"casual","4.99","1.56","0.00","-1.56"
"2022-01-11",1,1,3,23,"casual","4.99","1.56","0.00","-1.56"
"2022-01-12",1,1,4,0,"casual","4.99","1.56","0.00","-1.56"
"2022-01-12",1,1,4,1,"casual","4.99","1.56","0.00","-1.56"
"2022-01-12",1,1,4,2,"casual","4.99","1.56","4.99","3.43"
"2022-01-12",1,1,4,3,"casual","4.99","1.56","0.00","-1.56"
"2022-01-12",1,1,4,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-12",1,1,4,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-12",1,1,4,6,"casual","4.99","1.56","4.99","3.43"
"2022-01-12",1,1,4,7,"casual","4.99","1.56","9.98","8.42"
"2022-01-12",1,1,4,8,"casual","4.99","1.56","54.89","53.33"
"2022-01-12",1,1,4,9,"casual","4.99","1.56","49.90","48.34"
"2022-01-12",1,1,4,10,"casual","4.99","1.56","29.94","28.38"
"2022-01-12",1,1,4,11,"casual","4.99","1.56","89.82","88.26"
"2022-01-12",1,1,4,12,"casual","4.99","1.56","69.86","68.30"
"2022-01-12",1,1,4,13,"casual","4.99","1.56","64.87","63.31"
"2022-01-12",1,1,4,14,"casual","4.99","1.56","119.76","118.20"
"2022-01-12",1,1,4,15,"casual","4.99","1.56","159.68","158.12"
"2022-01-12",1,1,4,16,"casual","4.99","1.56","164.67","163.11"
"2022-01-12",1,1,4,17,"casual","4.99","1.56","114.77","113.21"
"2022-01-12",1,1,4,18,"casual","4.99","1.56","109.78","108.22"
"2022-01-12",1,1,4,19,"casual","4.99","1.56","84.83","83.27"
"2022-01-12",1,1,4,20,"casual","4.99","1.56","54.89","53.33"
"2022-01-12",1,1,4,21,"casual","4.99","1.56","59.88","58.32"
"2022-01-12",1,1,4,22,"casual","4.99","1.56","59.88","58.32"
"2022-01-12",1,1,4,23,"casual","4.99","1.56","34.93","33.37"
"2022-01-13",1,1,5,0,"casual","4.99","1.56","19.96","18.40"
"2022-01-13",1,1,5,1,"casual","4.99","1.56","0.00","-1.56"
"2022-01-13",1,1,5,2,"casual","4.99","1.56","4.99","3.43"
"2022-01-13",1,1,5,3,"casual","4.99","1.56","14.97","13.41"
"2022-01-13",1,1,5,4,"casual","4.99","1.56","4.99","3.43"
"2022-01-13",1,1,5,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-13",1,1,5,6,"casual","4.99","1.56","9.98","8.42"
"2022-01-13",1,1,5,7,"casual","4.99","1.56","14.97","13.41"
"2022-01-13",1,1,5,8,"casual","4.99","1.56","54.89","53.33"
"2022-01-13",1,1,5,9,"casual","4.99","1.56","49.90","48.34"
"2022-01-13",1,1,5,10,"casual","4.99","1.56","9.98","8.42"
"2022-01-13",1,1,5,11,"casual","4.99","1.56","59.88","58.32"
"2022-01-13",1,1,5,12,"casual","4.99","1.56","69.86","68.30"
"2022-01-13",1,1,5,13,"casual","4.99","1.56","69.86","68.30"
"2022-01-13",1,1,5,14,"casual","4.99","1.56","49.90","48.34"
"2022-01-13",1,1,5,15,"casual","4.99","1.56","74.85","73.29"
"2022-01-13",1,1,5,16,"casual","4.99","1.56","89.82","88.26"
"2022-01-13",1,1,5,17,"casual","4.99","1.56","74.85","73.29"
"2022-01-13",1,1,5,18,"casual","4.99","1.56","34.93","33.37"
"2022-01-13",1,1,5,19,"casual","4.99","1.56","34.93","33.37"
"2022-01-13",1,1,5,20,"casual","4.99","1.56","29.94","28.38"
"2022-01-13",1,1,5,21,"casual","4.99","1.56","34.93","33.37"
"2022-01-13",1,1,5,22,"casual","4.99","1.56","34.93","33.37"
"2022-01-13",1,1,5,23,"casual","4.99","1.56","24.95","23.39"
"2022-01-14",1,1,6,0,"casual","4.99","1.56","9.98","8.42"
"2022-01-14",1,1,6,1,"casual","4.99","1.56","29.94","28.38"
"2022-01-14",1,1,6,2,"casual","4.99","1.56","29.94","28.38"
"2022-01-14",1,1,6,3,"casual","4.99","1.56","29.94","28.38"
"2022-01-14",1,1,6,4,"casual","4.99","1.56","0.00","-1.56"
"2022-01-14",1,1,6,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-14",1,1,6,6,"casual","4.99","1.56","0.00","-1.56"
"2022-01-14",1,1,6,7,"casual","4.99","1.56","0.00","-1.56"
"2022-01-14",1,1,6,8,"casual","4.99","1.56","14.97","13.41"
"2022-01-14",1,1,6,9,"casual","4.99","1.56","14.97","13.41"
"2022-01-14",1,1,6,10,"casual","4.99","1.56","69.86","68.30"
"2022-01-14",1,1,6,11,"casual","4.99","1.56","139.72","138.16"
"2022-01-14",1,1,6,12,"casual","4.99","1.56","149.70","148.14"
"2022-01-14",1,1,6,13,"casual","4.99","1.56","189.62","188.06"
"2022-01-14",1,1,6,14,"casual","4.99","1.56","259.48","257.92"
"2022-01-14",1,1,6,15,"casual","4.99","1.56","244.51","242.95"
"2022-01-14",1,1,6,16,"casual","4.99","1.56","139.72","138.16"
"2022-01-14",1,1,6,17,"casual","4.99","1.56","74.85","73.29"
"2022-01-14",1,1,6,18,"casual","4.99","1.56","104.79","103.23"
"2022-01-14",1,1,6,19,"casual","4.99","1.56","59.88","58.32"
"2022-01-14",1,1,6,20,"casual","4.99","1.56","39.92","38.36"
"2022-01-14",1,1,6,21,"casual","4.99","1.56","14.97","13.41"
"2022-01-14",1,1,6,22,"casual","4.99","1.56","19.96","18.40"
"2022-01-14",1,1,6,23,"casual","4.99","1.56","24.95","23.39"
"2022-01-15",1,1,0,0,"casual","4.99","1.56","44.91","43.35"
"2022-01-15",1,1,0,1,"casual","4.99","1.56","9.98","8.42"
"2022-01-15",1,1,0,2,"casual","4.99","1.56","24.95","23.39"
"2022-01-15",1,1,0,3,"casual","4.99","1.56","4.99","3.43"
"2022-01-15",1,1,0,4,"casual","4.99","1.56","4.99","3.43"
"2022-01-15",1,1,0,5,"casual","4.99","1.56","0.00","-1.56"
"2022-01-15",1,1,0,6,"casual","4.99","1.56","4.99","3.43"
"2022-01-15",1,1,0,7,"casual","4.99","1.56","14.97","13.41"
"2022-01-15",1,1,0,8,"casual","4.99","1.56","9.98","8.42"
"2022-01-15",1,1,0,9,"casual","4.99","1.56","49.90","48.34"
"2022-01-15",1,1,0,10,"casual","4.99","1.56","54.89","53.33"
"2022-01-15",1,1,0,11,"casual","4.99","1.56","104.79","103.23"
"2022-01-15",1,1,0,12,"casual","4.99","1.56","209.58","208.02"
"2022-01-15",1,1,0,13,"casual","4.99","1.56","199.60","198.04"
"2022-01-15",1,1,0,14,"casual","4.99","1.56","124.75","123.19"
"2022-01-15",1,1,0,15,"casual","4.99","1.56","164.67","163.11"
"2022-01-15",1,1,0,16,"casual","4.99","1.56","154.69","153.13"
"2022-01-15",1,1,0,17,"casual","4.99","1.56","74.85","73.29"
"2022-01-15",1,1,0,18,"casual","4.99","1.56","34.93","33.37"
"2022-01-15",1,1,0,19,"casual","4.99","1.56","44.91","43.35"
